Sequência,veiPlaca,Tipo Dispositivo,IMEI,GNSS UTC Time,Data/Hora Inclusão,Data/Hora Evento,Azimuth,delay,Latitude,Longitude,Satélites,GPS,Velocidade,Bateria (V),mrvlog,tdeID,Tipo Mensagem,Hodômetro Total
133,SUR6A68,385349,862689070242307,2025-06-12 15:28:43,2025-06-12 15:28:48.740,2025-06-12 15:28:49,90.00000,-1,-23.11774,-47.22103,19,Válido,0,12300,0,761,GTERI,2242.20
134,SUR6A68,385349,862689070242307,2025-06-12 15:31:43,2025-06-12 15:31:48.827,2025-06-12 15:31:49,90.00000,-1,-23.11774,-47.22103,19,Válido,0,12372,0,761,GTERI,2242.20
135,SUR6A68,385349,862689070242307,2025-06-12 15:34:43,2025-06-12 15:34:48.747,2025-06-12 15:34:49,215.00000,-1,-23.11729,-47.21887,19,Válido,12,12892,0,761,GTERI,2242.90
136,SUR6A68,385349,862689070242307,2025-06-12 15:37:43,2025-06-12 15:37:48.723,2025-06-12 15:37:49,138.00000,-1,-23.11809,-47.21885,19,Válido,0,12404,0,761,GTERI,2243.00
137,SUR6A68,385349,862689070242307,2025-06-12 15:38:05,2025-06-12 15:38:06.737,2025-06-12 15:38:07,138.00000,-1,-23.11809,-47.21885,19,Válido,0,12372,0,668,GTIGF,2243.00
138,SUR6A68,385349,862689070242307,2025-06-12 15:38:06,2025-06-12 15:38:08.100,2025-06-12 15:38:07,138.00000,1,-23.11809,-47.21885,19,Válido,0,12484,0,760,Modo Econômico,2243.00
139,SUR6A68,385349,862689070242307,2025-06-12 15:38:06,2025-06-12 15:40:54.760,2025-06-12 15:40:55,138.00000,-1,-23.11809,-47.21885,19,Válido,0,12588,0,667,GTIGN,2243.00
140,SUR6A68,385349,862689070242307,2025-06-12 15:41:01,2025-06-12 15:41:02.880,2025-06-12 15:41:03,39.00000,-1,-23.11806,-47.21883,19,Válido,0,11875,0,761,GTERI,2243.00
141,SUR6A68,385349,862689070242307,2025-06-12 15:43:53,2025-06-12 15:43:58.770,2025-06-12 15:43:59,255.00000,-1,-23.11474,-47.21854,19,Válido,0,12636,0,761,GTERI,2243.30
142,SUR6A68,385349,862689070242307,2025-06-12 15:45:57,2025-06-12 15:45:58.747,2025-06-12 15:45:59,352.00000,-1,-23.11467,-47.21942,19,Válido,0,13332,0,668,GTIGF,2243.40
143,SUR6A68,385349,862689070242307,2025-06-12 15:45:58,2025-06-12 15:45:59.060,2025-06-12 15:45:59,352.00000,0,-23.11467,-47.21942,19,Válido,0,13348,0,760,Modo Econômico,2243.40
144,SUR6A68,385349,862689070242307,2025-06-12 15:45:58,2025-06-12 15:52:05.020,2025-06-12 15:52:05,352.00000,0,-23.11467,-47.21942,19,Válido,0,12916,0,667,GTIGN,2243.40
145,SUR6A68,385349,862689070242307,2025-06-12 15:52:11,2025-06-12 15:53:26.913,2025-06-12 15:52:13,68.00000,73,-23.11467,-47.21947,18,Válido,0,12003,1,761,GTERI,2243.40
146,SUR6A68,385349,862689070242307,2025-06-12 15:53:43,2025-06-12 15:53:44.800,2025-06-12 15:53:45,39.00000,-1,-23.11731,-47.22064,18,Válido,0,12924,0,668,GTIGF,2243.80
147,SUR6A68,385349,862689070242307,2025-06-12 15:53:44,2025-06-12 15:53:46.190,2025-06-12 15:53:45,39.00000,1,-23.11731,-47.22064,18,Válido,0,12860,0,760,Modo Econômico,2243.80
148,SUR6A68,385349,862689070242307,2025-06-12 15:53:44,2025-06-12 16:06:11.070,2025-06-12 16:06:11,39.00000,0,-23.11731,-47.22064,18,Válido,0,12852,0,667,GTIGN,2243.80
149,SUR6A68,385349,862689070242307,2025-06-12 16:06:18,2025-06-12 16:06:19.883,2025-06-12 16:06:20,119.00000,-1,-23.11733,-47.22065,14,Válido,0,12292,0,761,GTERI,2243.80
150,SUR6A68,385349,862689070242307,2025-06-12 16:06:20,2025-06-12 16:06:22.780,2025-06-12 16:06:23,119.00000,-1,-23.11733,-47.22065,14,Válido,0,12268,0,668,GTIGF,2243.80
151,SUR6A68,385349,862689070242307,2025-06-12 16:06:21,2025-06-12 16:06:23.370,2025-06-12 16:06:23,119.00000,0,-23.11733,-47.22065,15,Válido,0,12372,0,760,Modo Econômico,2243.80
152,SUR6A68,385349,862689070242307,2025-06-12 16:06:21,2025-06-12 16:44:47.020,2025-06-12 16:44:47,119.00000,0,-23.11733,-47.22065,15,Válido,0,12692,0,667,GTIGN,2243.80
153,SUR6A68,385349,862689070242307,2025-06-12 16:44:54,2025-06-12 16:44:55.787,2025-06-12 16:44:56,0.00000,-1,-23.11728,-47.22063,13,Válido,0,12083,0,761,GTERI,2243.80
154,SUR6A68,385349,862689070242307,2025-06-12 16:47:49,2025-06-12 16:47:53.800,2025-06-12 16:47:54,184.00000,-1,-23.11643,-47.21865,14,Válido,42,14317,0,761,GTERI,2244.40
155,SUR6A68,385349,862689070242307,2025-06-12 16:50:48,2025-06-12 16:50:53.783,2025-06-12 16:50:54,271.00000,-1,-23.11807,-47.21888,17,Válido,0,13132,0,761,GTERI,2244.50
156,SUR6A68,385349,862689070242307,2025-06-12 16:53:48,2025-06-12 16:53:53.717,2025-06-12 16:53:54,4.00000,-1,-23.11541,-47.21838,17,Válido,0,13140,0,761,GTERI,2244.90
157,SUR6A68,385349,862689070242307,2025-06-12 16:54:40,2025-06-12 16:54:40.873,2025-06-12 16:54:41,348.00000,-1,-23.11471,-47.21949,16,Válido,0,12884,0,668,GTIGF,2245.00
158,SUR6A68,385349,862689070242307,2025-06-12 16:54:41,2025-06-12 16:54:41.683,2025-06-12 16:54:42,348.00000,-1,-23.11471,-47.21949,16,Válido,0,12684,0,760,Modo Econômico,2245.00
159,SUR6A68,385349,862689070242307,2025-06-12 16:54:41,2025-06-12 17:00:32.917,2025-06-12 17:00:33,348.00000,-1,-23.11471,-47.21949,16,Válido,0,12988,0,667,GTIGN,2245.00
160,SUR6A68,385349,862689070242307,2025-06-12 17:00:39,2025-06-12 17:00:40.970,2025-06-12 17:00:41,179.00000,-1,-23.11470,-47.21958,14,Válido,2,11851,0,761,GTERI,2245.00
161,SUR6A68,385349,862689070242307,2025-06-12 17:03:34,2025-06-12 17:03:38.777,2025-06-12 17:03:39,124.00000,-1,-23.11705,-47.22056,17,Válido,0,12668,0,761,GTERI,2245.30
162,SUR6A68,385349,862689070242307,2025-06-12 17:06:33,2025-06-12 17:06:39.057,2025-06-12 17:06:39,26.00000,0,-23.11572,-47.22220,17,Válido,0,12940,0,761,GTERI,2245.70
163,SUR6A68,385349,862689070242307,2025-06-12 17:06:48,2025-06-12 17:06:48.677,2025-06-12 17:06:49,210.00000,-1,-23.11583,-47.22237,16,Válido,30,12900,0,856,Aceleração Brusca,2245.70
164,SUR6A68,385349,862689070242307,2025-06-12 17:09:33,2025-06-12 17:09:38.747,2025-06-12 17:09:39,193.00000,-1,-23.12120,-47.22471,17,Válido,27,14413,0,761,GTERI,2246.40
165,SUR6A68,385349,862689070242307,2025-06-12 17:12:33,2025-06-12 17:12:39.227,2025-06-12 17:12:39,228.00000,0,-23.13072,-47.23403,17,Válido,80,13292,0,761,GTERI,2247.90
166,SUR6A68,385349,862689070242307,2025-06-12 17:15:33,2025-06-12 17:15:38.937,2025-06-12 17:15:39,215.00000,-1,-23.15360,-47.25749,17,Válido,20,14165,0,761,GTERI,2251.40
167,SUR6A68,385349,862689070242307,2025-06-12 17:18:33,2025-06-12 17:19:23.060,2025-06-12 17:18:39,209.00000,44,-23.17502,-47.27156,18,Válido,86,12716,0,761,GTERI,2254.20
168,SUR6A68,385349,862689070242307,2025-06-12 17:21:33,2025-06-12 17:21:39.267,2025-06-12 17:21:39,236.00000,0,-23.18616,-47.31131,18,Válido,94,12708,0,761,GTERI,2258.70
169,SUR6A68,385349,862689070242307,2025-06-12 17:24:34,2025-06-12 17:24:39.010,2025-06-12 17:24:39,168.00000,0,-23.21977,-47.31962,15,Válido,83,12476,0,761,GTERI,2263.20
170,SUR6A68,385349,862689070242307,2025-06-12 17:27:33,2025-06-12 17:27:39.137,2025-06-12 17:27:39,283.00000,0,-23.25294,-47.32448,16,Válido,79,12412,0,761,GTERI,2267.40
171,SUR6A68,385349,862689070242307,2025-06-12 17:30:33,2025-06-12 17:31:11.310,2025-06-12 17:30:39,320.00000,32,-23.25045,-47.36595,16,Válido,76,14517,0,761,GTERI,2271.90
172,SUR6A68,385349,862689070242307,2025-06-12 17:33:33,2025-06-12 17:33:39.073,2025-06-12 17:33:39,299.00000,0,-23.23239,-47.40598,15,Válido,107,12684,0,761,GTERI,2276.70
173,SUR6A68,385349,862689070242307,2025-06-12 17:36:33,2025-06-12 17:37:27.070,2025-06-12 17:36:39,290.00000,48,-23.22978,-47.45483,16,Válido,98,12580,0,761,GTERI,2281.80
174,SUR6A68,385349,862689070242307,2025-06-12 17:39:34,2025-06-12 17:39:38.983,2025-06-12 17:39:39,266.00000,-1,-23.21271,-47.49883,14,Válido,109,14157,0,761,GTERI,2286.90
175,SUR6A68,385349,862689070242307,2025-06-12 17:41:43,2025-06-12 17:41:45.337,2025-06-12 17:41:45,11.00000,0,-23.22675,-47.50965,15,Válido,0,12652,0,668,GTIGF,2289.10
176,SUR6A68,385349,862689070242307,2025-06-12 17:41:44,2025-06-12 17:41:45.557,2025-06-12 17:41:45,11.00000,0,-23.22675,-47.50965,14,Válido,0,12708,0,760,Modo Econômico,2289.10
177,SUR6A68,385349,862689070242307,2025-06-12 17:41:44,2025-06-12 17:48:51.470,2025-06-12 17:48:51,11.00000,0,-23.22675,-47.50965,14,Válido,0,12812,0,667,GTIGN,2289.10
178,SUR6A68,385349,862689070242307,2025-06-12 17:48:58,2025-06-12 17:48:59.460,2025-06-12 17:48:59,298.00000,0,-23.22672,-47.50965,12,Válido,0,12268,0,761,GTERI,2289.10
179,SUR6A68,385349,862689070242307,2025-06-12 17:51:53,2025-06-12 17:51:58.913,2025-06-12 17:51:59,328.00000,-1,-23.23271,-47.51853,14,Válido,35,13869,0,761,GTERI,2290.50
180,SUR6A68,385349,862689070242307,2025-06-12 17:54:53,2025-06-12 17:54:58.937,2025-06-12 17:54:59,194.00000,-1,-23.25755,-47.52103,12,Válido,72,12684,0,761,GTERI,2293.50
181,SUR6A68,385349,862689070242307,2025-06-12 17:57:53,2025-06-12 17:57:59.517,2025-06-12 17:57:59,201.00000,0,-23.28851,-47.52857,11,Válido,64,12460,0,761,GTERI,2297.10
182,SUR6A68,385349,862689070242307,2025-06-12 18:00:53,2025-06-12 18:01:09.717,2025-06-12 18:00:59,172.00000,10,-23.31604,-47.53205,12,Válido,58,12708,0,761,GTERI,2300.30
183,SUR6A68,385349,862689070242307,2025-06-12 18:03:53,2025-06-12 18:04:01.630,2025-06-12 18:03:59,180.00000,2,-23.34364,-47.52936,11,Válido,60,14573,0,761,GTERI,2303.40
184,SUR6A68,385349,862689070242307,2025-06-12 18:06:54,2025-06-12 18:07:07.120,2025-06-12 18:06:59,107.00000,8,-23.35911,-47.49468,12,Válido,104,12612,0,761,GTERI,2307.90
185,SUR6A68,385349,862689070242307,2025-06-12 18:09:54,2025-06-12 18:09:59.420,2025-06-12 18:09:59,100.00000,0,-23.37227,-47.44577,13,Válido,108,14493,0,761,GTERI,2313.10
186,SUR6A68,385349,862689070242307,2025-06-12 18:12:53,2025-06-12 18:13:06.820,2025-06-12 18:12:59,106.00000,7,-23.38124,-47.39642,13,Válido,100,12708,0,761,GTERI,2318.20
187,SUR6A68,385349,862689070242307,2025-06-12 18:15:53,2025-06-12 18:16:00.080,2025-06-12 18:15:59,113.00000,1,-23.39639,-47.34952,13,Válido,50,14173,0,761,GTERI,2323.30
188,SUR6A68,385349,862689070242307,2025-06-12 18:18:53,2025-06-12 18:19:00.297,2025-06-12 18:18:59,190.00000,1,-23.40603,-47.33862,13,Válido,7,12756,0,761,GTERI,2325.00
189,SUR6A68,385349,862689070242307,2025-06-12 18:21:53,2025-06-12 18:25:46.580,2025-06-12 18:21:59,204.00000,227,-23.40735,-47.33906,15,Válido,0,12700,1,761,GTERI,2325.10
190,SUR6A68,385349,862689070242307,2025-06-12 18:24:53,2025-06-12 18:25:48.240,2025-06-12 18:24:59,207.00000,49,-23.40804,-47.33943,15,Válido,0,12644,0,761,GTERI,2325.10
191,SUR6A68,385349,862689070242307,2025-06-12 18:27:54,2025-06-12 18:27:58.800,2025-06-12 18:27:59,208.00000,-1,-23.40840,-47.33964,14,Válido,0,12644,0,761,GTERI,2325.10
192,SUR6A68,385349,862689070242307,2025-06-12 18:30:54,2025-06-12 18:35:52.083,2025-06-12 18:30:59,356.00000,293,-23.40903,-47.34005,15,Válido,0,12628,1,761,GTERI,2325.20
193,SUR6A68,385349,862689070242307,2025-06-12 18:33:53,2025-06-12 18:35:52.867,2025-06-12 18:33:59,356.00000,113,-23.40903,-47.34005,13,Válido,0,12612,1,761,GTERI,2325.20
194,SUR6A68,385349,862689070242307,2025-06-12 18:36:53,2025-06-12 18:36:59.457,2025-06-12 18:36:59,220.00000,0,-23.40990,-47.34061,16,Válido,5,12660,0,761,GTERI,2325.30
195,SUR6A68,385349,862689070242307,2025-06-12 18:39:53,2025-06-12 18:39:59.623,2025-06-12 18:39:59,211.00000,0,-23.41200,-47.34244,13,Válido,0,12644,0,761,GTERI,2325.60
196,SUR6A68,385349,862689070242307,2025-06-12 18:42:53,2025-06-12 18:43:04.410,2025-06-12 18:42:59,217.00000,5,-23.41235,-47.34269,13,Válido,0,12668,0,761,GTERI,2325.60
197,SUR6A68,385349,862689070242307,2025-06-12 18:45:54,2025-06-12 18:46:06.170,2025-06-12 18:45:59,234.00000,7,-23.41278,-47.34296,11,Válido,0,12764,0,761,GTERI,2325.60
198,SUR6A68,385349,862689070242307,2025-06-12 18:48:54,2025-06-12 18:49:00.440,2025-06-12 18:48:59,220.00000,1,-23.41414,-47.34411,13,Válido,9,12716,0,761,GTERI,2325.70
199,SUR6A68,385349,862689070242307,2025-06-12 18:51:54,2025-06-12 18:51:59.173,2025-06-12 18:51:59,230.00000,0,-23.41603,-47.34622,12,Válido,0,12780,0,761,GTERI,2326.00
200,SUR6A68,385349,862689070242307,2025-06-12 18:54:53,2025-06-12 18:54:59.520,2025-06-12 18:54:59,231.00000,0,-23.41888,-47.35017,13,Válido,0,12604,0,761,GTERI,2326.50
201,SUR6A68,385349,862689070242307,2025-06-12 18:57:53,2025-06-12 18:57:59.987,2025-06-12 18:57:59,2.00000,0,-23.41896,-47.35030,13,Válido,0,12740,0,761,GTERI,2326.50
202,SUR6A68,385349,862689070242307,2025-06-12 19:00:53,2025-06-12 19:00:59.830,2025-06-12 19:00:59,2.00000,0,-23.41896,-47.35030,13,Válido,0,12732,0,761,GTERI,2326.50
203,SUR6A68,385349,862689070242307,2025-06-12 19:03:53,2025-06-12 19:04:06.130,2025-06-12 19:03:59,232.00000,7,-23.43157,-47.36820,13,Válido,103,14501,0,761,GTERI,2328.90
204,SUR6A68,385349,862689070242307,2025-06-12 19:06:54,2025-06-12 19:07:04.320,2025-06-12 19:06:59,205.00000,5,-23.46407,-47.38118,14,Válido,101,14509,0,761,GTERI,2333.80
205,SUR6A68,385349,862689070242307,2025-06-12 19:09:53,2025-06-12 19:11:40.253,2025-06-12 19:09:59,229.00000,101,-23.49606,-47.40383,13,Válido,112,12372,1,761,GTERI,2338.90
206,SUR6A68,385349,862689070242307,2025-06-12 19:12:53,2025-06-12 19:13:05.610,2025-06-12 19:12:59,259.00000,6,-23.52530,-47.44310,11,Válido,84,14501,0,761,GTERI,2344.10
207,SUR6A68,385349,862689070242307,2025-06-12 19:15:53,2025-06-12 19:16:00.013,2025-06-12 19:15:59,65.00000,1,-23.52667,-47.45303,12,Válido,8,12756,0,761,GTERI,2345.10
208,SUR6A68,385349,862689070242307,2025-06-12 19:18:54,2025-06-12 19:18:59.347,2025-06-12 19:18:59,87.00000,0,-23.52658,-47.45133,12,Válido,0,12660,0,761,GTERI,2345.30
209,SUR6A68,385349,862689070242307,2025-06-12 19:21:54,2025-06-12 19:22:08.047,2025-06-12 19:21:59,234.00000,9,-23.53328,-47.45239,12,Válido,35,14541,0,761,GTERI,2346.20
210,SUR6A68,385349,862689070242307,2025-06-12 19:24:54,2025-06-12 19:25:00.247,2025-06-12 19:24:59,286.00000,1,-23.53747,-47.45815,12,Válido,37,12404,0,761,GTERI,2347.30
211,SUR6A68,385349,862689070242307,2025-06-12 19:27:54,2025-06-12 19:27:59.190,2025-06-12 19:27:59,12.00000,0,-23.53585,-47.46496,11,Válido,0,12652,0,761,GTERI,2348.20
212,SUR6A68,385349,862689070242307,2025-06-12 19:30:53,2025-06-12 19:30:59.247,2025-06-12 19:30:59,6.00000,0,-23.53329,-47.46540,13,Válido,0,12348,0,761,GTERI,2348.50
213,SUR6A68,385349,862689070242307,2025-06-12 19:33:53,2025-06-12 19:33:59.053,2025-06-12 19:33:59,255.00000,0,-23.53295,-47.48312,13,Válido,81,12404,0,761,GTERI,2351.10
214,SUR6A68,385349,862689070242307,2025-06-12 19:36:53,2025-06-12 19:36:58.913,2025-06-12 19:36:59,310.00000,-1,-23.52919,-47.49928,12,Válido,29,12716,0,761,GTERI,2353.80
215,SUR6A68,385349,862689070242307,2025-06-12 19:38:23,2025-06-12 19:38:25.610,2025-06-12 19:38:24,30.00000,1,-23.52601,-47.49960,14,Válido,51,12364,0,856,Aceleração Brusca,2354.20
216,SUR6A68,385349,862689070242307,2025-06-12 19:39:53,2025-06-12 19:39:58.900,2025-06-12 19:39:59,47.00000,-1,-23.52023,-47.49522,14,Válido,29,12388,0,761,GTERI,2355.00
217,SUR6A68,385349,862689070242307,2025-06-12 19:42:53,2025-06-12 19:42:58.970,2025-06-12 19:42:59,286.00000,-1,-23.51450,-47.49167,14,Válido,61,14429,0,761,GTERI,2356.20
218,SUR6A68,385349,862689070242307,2025-06-12 19:45:41,2025-06-12 19:45:44.507,2025-06-12 19:45:42,99.00000,2,-23.50443,-47.50059,12,Válido,55,12444,0,856,Aceleração Brusca,2358.00
219,SUR6A68,385349,862689070242307,2025-06-12 19:45:53,2025-06-12 19:45:59.140,2025-06-12 19:45:59,59.00000,0,-23.50438,-47.49895,14,Válido,41,12476,0,761,GTERI,2358.20
220,SUR6A68,385349,862689070242307,2025-06-12 19:47:20,2025-06-12 19:47:20.907,2025-06-12 19:47:21,15.00000,-1,-23.49201,-47.49544,14,Válido,55,12628,0,855,Frenagem Brusca,2359.70
221,SUR6A68,385349,862689070242307,2025-06-12 19:48:53,2025-06-12 19:48:58.920,2025-06-12 19:48:59,328.00000,-1,-23.48574,-47.48864,13,Válido,22,12396,0,761,GTERI,2360.80
222,SUR6A68,385349,862689070242307,2025-06-12 19:51:53,2025-06-12 19:51:58.940,2025-06-12 19:51:59,340.00000,-1,-23.47755,-47.49391,14,Válido,22,13893,0,761,GTERI,2362.00
223,SUR6A68,385349,862689070242307,2025-06-12 19:54:53,2025-06-12 19:55:05.487,2025-06-12 19:54:59,267.00000,6,-23.47511,-47.50080,14,Válido,28,12396,0,761,GTERI,2363.00
224,SUR6A68,385349,862689070242307,2025-06-12 19:56:32,2025-06-12 19:57:12.953,2025-06-12 19:56:33,74.00000,39,-23.47130,-47.50531,12,Válido,0,12372,0,668,GTIGF,2363.70
225,SUR6A68,385349,862689070242307,2025-06-12 19:56:33,2025-06-12 19:57:13.057,2025-06-12 19:56:34,74.00000,39,-23.47130,-47.50531,13,Válido,0,12620,0,760,Modo Econômico,2363.70
226,SUR6A68,385349,862689070242307,2025-06-12 19:56:33,2025-06-12 20:35:56.920,2025-06-12 20:35:57,74.00000,-1,-23.47130,-47.50531,13,Válido,0,12708,0,667,GTIGN,2363.70
227,SUR6A68,385349,862689070242307,2025-06-12 20:36:06,2025-06-12 20:36:06.913,2025-06-12 20:36:07,46.00000,-1,-23.47136,-47.50535,11,Válido,0,12139,0,761,GTERI,2363.70
228,SUR6A68,385349,862689070242307,2025-06-12 20:38:59,2025-06-12 20:39:04.507,2025-06-12 20:39:04,199.00000,0,-23.47507,-47.50126,15,Válido,15,12428,0,761,GTERI,2364.70
229,SUR6A68,385349,862689070242307,2025-06-12 20:41:58,2025-06-12 20:42:04.197,2025-06-12 20:42:04,142.00000,0,-23.48129,-47.49231,15,Válido,28,14141,0,761,GTERI,2366.30
230,SUR6A68,385349,862689070242307,2025-06-12 20:44:59,2025-06-12 20:45:03.950,2025-06-12 20:45:04,119.00000,-1,-23.48671,-47.48230,13,Válido,18,12508,0,761,GTERI,2368.00
231,SUR6A68,385349,862689070242307,2025-06-12 20:47:59,2025-06-12 20:57:21.200,2025-06-12 20:48:04,115.00000,557,-23.49365,-47.46652,13,Válido,7,12500,1,761,GTERI,2369.70
232,SUR6A68,385349,862689070242307,2025-06-12 20:50:59,2025-06-12 20:57:21.750,2025-06-12 20:51:04,100.00000,377,-23.49544,-47.45851,16,Válido,62,14133,1,761,GTERI,2370.70
233,SUR6A68,385349,862689070242307,2025-06-12 20:53:59,2025-06-12 20:57:21.873,2025-06-12 20:54:04,197.00000,197,-23.50731,-47.45240,18,Válido,35,13572,1,761,GTERI,2372.60
234,SUR6A68,385349,862689070242307,2025-06-12 20:55:31,2025-06-12 20:57:22.373,2025-06-12 20:55:33,204.00000,109,-23.51354,-47.45157,18,Válido,0,12364,1,668,GTIGF,2373.30
235,SUR6A68,385349,862689070242307,2025-06-12 20:55:32,2025-06-12 20:57:22.887,2025-06-12 20:55:33,204.00000,109,-23.51354,-47.45157,16,Válido,0,12380,1,760,Modo Econômico,2373.30
236,SUR6A68,385349,862689070242307,2025-06-12 20:57:29,2025-06-12 20:57:30.260,2025-06-12 20:57:30,334.00000,0,-23.51355,-47.45163,10,Válido,0,12708,0,760,Modo Econômico,2373.30
237,SUR6A68,385349,862689070242307,2025-06-12 20:57:29,2025-06-12 21:01:39.150,2025-06-12 21:01:38,334.00000,1,-23.51355,-47.45163,10,Válido,0,12796,0,667,GTIGN,2373.30
238,SUR6A68,385349,862689070242307,2025-06-12 21:01:47,2025-06-12 21:01:48.017,2025-06-12 21:01:47,77.00000,1,-23.51348,-47.45152,14,Válido,2,12268,0,761,GTERI,2373.30
239,SUR6A68,385349,862689070242307,2025-06-12 21:02:10,2025-06-12 21:02:11.037,2025-06-12 21:02:10,272.00000,1,-23.51313,-47.45177,17,Válido,0,12243,0,668,GTIGF,2373.30
240,SUR6A68,385349,862689070242307,2025-06-12 21:02:11,2025-06-12 21:02:11.913,2025-06-12 21:02:11,272.00000,0,-23.51313,-47.45177,16,Válido,0,12364,0,760,Modo Econômico,2373.30
241,SUR6A68,385349,862689070242307,2025-06-12 21:02:11,2025-06-12 21:44:41.147,2025-06-12 21:44:40,272.00000,1,-23.51313,-47.45177,16,Válido,0,12708,0,667,GTIGN,2373.30
242,SUR6A68,385349,862689070242307,2025-06-12 21:44:49,2025-06-12 21:44:50.097,2025-06-12 21:44:49,0.00000,1,-23.51319,-47.45181,11,Válido,0,12340,0,761,GTERI,2373.30
243,SUR6A68,385349,862689070242307,2025-06-12 21:47:42,2025-06-12 21:47:47.220,2025-06-12 21:47:46,340.00000,1,-23.51092,-47.45283,13,Válido,0,12372,0,761,GTERI,2374.50
244,SUR6A68,385349,862689070242307,2025-06-12 21:50:41,2025-06-12 21:50:47.163,2025-06-12 21:50:46,292.00000,1,-23.49739,-47.45196,17,Válido,36,12388,0,761,GTERI,2376.10
245,SUR6A68,385349,862689070242307,2025-06-12 21:53:41,2025-06-12 21:53:47.167,2025-06-12 21:53:46,294.00000,1,-23.49268,-47.46844,18,Válido,24,12516,0,761,GTERI,2378.20
246,SUR6A68,385349,862689070242307,2025-06-12 21:56:41,2025-06-12 21:56:47.117,2025-06-12 21:56:46,294.00000,1,-23.48744,-47.48012,18,Válido,34,12316,0,761,GTERI,2379.50
247,SUR6A68,385349,862689070242307,2025-06-12 21:59:41,2025-06-12 21:59:47.170,2025-06-12 21:59:46,310.00000,1,-23.48272,-47.49199,17,Válido,16,12540,0,761,GTERI,2380.90
248,SUR6A68,385349,862689070242307,2025-06-12 22:02:41,2025-06-12 22:02:47.080,2025-06-12 22:02:46,284.00000,1,-23.47510,-47.49957,17,Válido,34,12644,0,761,GTERI,2382.60
249,SUR6A68,385349,862689070242307,2025-06-12 22:04:36,2025-06-12 22:04:37.123,2025-06-12 22:04:36,74.00000,1,-23.47131,-47.50530,16,Válido,0,12388,0,668,GTIGF,2383.40
250,SUR6A68,385349,862689070242307,2025-06-12 22:04:37,2025-06-12 22:04:38.030,2025-06-12 22:04:37,74.00000,1,-23.47131,-47.50530,14,Válido,0,12540,0,760,Modo Econômico,2383.40
251,SUR6A68,385349,862689070242307,2025-06-12 23:02:17,2025-06-12 23:04:37.107,2025-06-12 23:04:36,74.00000,1,-23.47131,-47.50530,5,Válido,0,12820,0,760,Modo Econômico,2383.40
252,SUR6A68,385349,862689070242307,2025-06-13 00:02:16,2025-06-13 00:04:37.147,2025-06-13 00:04:36,74.00000,1,-23.47131,-47.50530,6,Válido,0,12804,0,760,Modo Econômico,2383.40
253,SUR6A68,385349,862689070242307,2025-06-13 01:02:15,2025-06-13 01:04:37.153,2025-06-13 01:04:36,74.00000,1,-23.47131,-47.50530,9,Válido,0,12772,0,760,Modo Econômico,2383.40
254,SUR6A68,385349,862689070242307,2025-06-13 02:02:16,2025-06-13 02:04:37.097,2025-06-13 02:04:36,74.00000,1,-23.47131,-47.50530,12,Válido,0,12772,0,760,Modo Econômico,2383.40
255,SUR6A68,385349,862689070242307,2025-06-13 03:02:18,2025-06-13 03:05:17.183,2025-06-13 03:04:36,74.00000,41,-23.47131,-47.50530,7,Válido,0,12764,0,760,Modo Econômico,2383.40
256,SUR6A68,385349,862689070242307,2025-06-13 04:02:16,2025-06-13 04:04:37.150,2025-06-13 04:04:36,74.00000,1,-23.47131,-47.50530,8,Válido,0,12756,0,760,Modo Econômico,2383.40
257,SUR6A68,385349,862689070242307,2025-06-13 04:02:16,2025-06-13 04:30:13.300,2025-06-13 04:30:12,74.00000,1,-23.47131,-47.50530,8,Válido,0,12187,0,667,GTIGN,2383.40
258,SUR6A68,385349,862689070242307,2025-06-13 04:30:33,2025-06-13 04:30:34.013,2025-06-13 04:30:33,41.00000,1,-23.47133,-47.50357,6,Válido,0,13460,0,761,GTERI,2383.40
259,SUR6A68,385349,862689070242307,2025-06-13 04:33:26,2025-06-13 04:33:32.103,2025-06-13 04:33:31,122.00000,1,-23.47311,-47.50462,16,Válido,0,12796,0,761,GTERI,2384.10
260,SUR6A68,385349,862689070242307,2025-06-13 04:36:27,2025-06-13 04:36:32.080,2025-06-13 04:36:31,122.00000,1,-23.47311,-47.50462,17,Válido,0,13084,0,761,GTERI,2384.10
261,SUR6A68,385349,862689070242307,2025-06-13 04:39:27,2025-06-13 04:39:31.960,2025-06-13 04:39:31,130.00000,0,-23.47321,-47.50439,19,Válido,9,13148,0,761,GTERI,2384.10
