Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,linha_arquivo_original,Linha,Delay,Log,motion_prefix,report_type
2025-06-12 06:16:58,2025-06-12 06:16:57,2025-06-12 06:14:31,867488061407846,35328.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12665.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,349.0,756.0,-12.09742,-45.771883,724.0,2.0,937b,077ad20e,9.4,1402.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,10.0,,474,58,1.0,Não,1,10
2025-06-12 07:16:58,2025-06-12 07:16:57,2025-06-12 07:14:32,867488061407846,35389.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12658.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,349.0,756.0,-12.09742,-45.771883,724.0,2.0,937b,077ab28d,9.4,1402.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,10.0,,505,59,1.0,Não,1,10
2025-06-12 08:09:01,2025-06-12 08:09:00,2025-06-12 07:14:32,867488061407846,35442.0,GTIGN,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12365.0,0.0,0000,1.0,0.0,22,12.0,46318,0.0,0.0,349.0,756.0,-12.09742,-45.771883,724.0,2.0,937b,077ab28d,0.0,1402.6,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,532,60,1.0,Não,2,
2025-06-12 08:09:01,2025-06-12 08:09:00,2025-06-12 07:14:32,867488061407846,35443.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12365.0,0.0,0000,1.0,0.0,22,12.0,-,0.0,0.0,349.0,756.0,-12.09742,-45.771883,724.0,2.0,937b,077ab28d,0.0,1402.6,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,533,61,1.0,Não,2,
2025-06-12 08:09:09,2025-06-12 08:09:08,2025-06-12 08:09:09,867488061407846,35444.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,11933.0,0.0,-,1.0,0.0,22,12.0,-,1.0,3.1,155.0,708.0,-12.097161,-45.772069,724.0,2.0,937b,077ad20e,0.0,1402.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,10.0,,534,62,1.0,Não,2,10
2025-06-12 08:09:09,2025-06-12 08:09:08,2025-06-12 08:09:09,867488061407846,35445.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,11933.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,3.1,155.0,708.0,-12.097161,-45.772069,724.0,2.0,937b,077ad20e,0.0,1402.6,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,0.0,,535,63,1.0,Não,2,0
2025-06-12 08:09:11,2025-06-12 08:09:10,2025-06-12 08:09:11,867488061407846,35446.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13328.0,0.0,-,1.0,0.0,22,12.0,-,1.0,4.4,243.0,724.0,-12.097188,-45.772111,724.0,2.0,937b,077ad20e,0.0,1402.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,536,64,1.0,Não,2,11
2025-06-12 08:09:14,2025-06-12 08:09:13,2025-06-12 08:09:14,867488061407846,35447.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13730.0,0.0,-,1.0,0.0,22,12.0,-,1.0,6.6,280.0,742.0,-12.097244,-45.772142,724.0,2.0,937b,077ad20e,0.0,1402.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,537,65,1.0,Não,2,11
2025-06-12 08:09:16,2025-06-12 08:09:15,2025-06-12 08:09:16,867488061407846,35448.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13843.0,0.0,-,1.0,0.0,22,12.0,-,1.0,8.3,311.0,750.0,-12.097242,-45.772172,724.0,2.0,937b,077ad20e,0.0,1402.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,538,66,1.0,Não,2,11
2025-06-12 08:09:18,2025-06-12 08:09:17,2025-06-12 08:09:18,867488061407846,35449.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13843.0,0.0,-,1.0,0.0,22,12.0,-,1.0,15.6,350.0,763.0,-12.097212,-45.772211,724.0,2.0,937b,077ad20e,0.1,1402.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,539,67,1.0,Não,2,11
2025-06-12 08:09:43,2025-06-12 08:09:42,2025-06-12 08:09:43,867488061407846,35450.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12916.0,0.0,-,1.0,0.0,22,12.0,-,1.0,19.3,319.0,772.0,-12.095388,-45.77256,724.0,2.0,937b,077ad20e,0.3,1402.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,540,68,1.0,Não,2,11
2025-06-12 08:09:45,2025-06-12 08:09:44,2025-06-12 08:09:45,867488061407846,35451.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12942.0,0.0,-,1.0,0.0,22,12.0,-,1.0,23.3,274.0,774.0,-12.095368,-45.772655,724.0,2.0,937b,077ad20e,0.3,1402.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,541,69,1.0,Não,2,11
2025-06-12 08:10:51,2025-06-12 08:10:50,2025-06-12 08:10:51,867488061407846,35454.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14506.0,0.0,-,1.0,0.0,22,12.0,-,1.0,19.6,308.0,752.0,-12.096172,-45.777865,724.0,2.0,937b,077ad30d,0.9,1403.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,543,70,1.0,Não,2,11
2025-06-12 08:10:52,2025-06-12 08:10:51,2025-06-12 08:10:52,867488061407846,35455.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14506.0,0.0,-,1.0,0.0,22,12.0,-,1.0,21.3,340.0,752.0,-12.096129,-45.777887,724.0,2.0,937b,077ad30d,0.9,1403.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,544,71,1.0,Não,2,11
2025-06-12 08:11:00,2025-06-12 08:10:59,2025-06-12 08:11:00,867488061407846,35456.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12991.0,0.0,-,1.0,0.0,22,12.0,-,1.0,37.1,17.0,753.0,-12.09545,-45.77792,724.0,2.0,937b,077ad30d,0.9,1403.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,545,72,1.0,Não,2,11
2025-06-12 08:11:12,2025-06-12 08:11:11,2025-06-12 08:11:12,867488061407846,35457.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13885.0,0.0,-,1.0,0.0,22,12.0,-,1.0,18.2,345.0,757.0,-12.0949,-45.777753,724.0,2.0,937b,077ab28d,1.0,1403.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,546,73,1.0,Não,2,11
2025-06-12 08:11:16,2025-06-12 08:11:15,2025-06-12 08:11:16,867488061407846,35458.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12986.0,0.0,-,1.0,0.0,22,12.0,-,1.0,30.6,315.0,758.0,-12.094675,-45.777891,724.0,2.0,937b,077ab28d,1.0,1403.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,547,74,1.0,Não,2,11
2025-06-12 08:11:20,2025-06-12 08:11:19,2025-06-12 08:11:20,867488061407846,35459.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12947.0,0.0,-,1.0,0.0,22,12.0,-,1.0,31.0,275.0,758.0,-12.094552,-45.778174,724.0,2.0,937b,077ab28d,1.1,1403.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,548,75,1.0,Não,2,11
2025-06-12 08:11:24,2025-06-12 08:11:23,2025-06-12 08:11:24,867488061407846,35460.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12947.0,0.0,-,1.0,0.0,22,12.0,-,1.0,34.6,237.0,758.0,-12.094651,-45.77849,724.0,2.0,937b,077ab28d,1.1,1403.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,549,76,1.0,Não,2,11
2025-06-12 08:11:27,2025-06-12 08:11:26,2025-06-12 08:11:27,867488061407846,35461.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14003.0,0.0,-,1.0,0.0,22,12.0,-,1.0,33.1,204.0,757.0,-12.094846,-45.778643,724.0,2.0,937b,077ab28d,1.1,1403.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,550,77,1.0,Não,2,11
2025-06-12 08:11:30,2025-06-12 08:11:29,2025-06-12 08:11:30,867488061407846,35462.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14003.0,0.0,-,1.0,0.0,22,12.0,-,1.0,33.9,173.0,757.0,-12.095096,-45.778669,724.0,2.0,937b,077ab28d,1.1,1403.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,551,78,1.0,Não,2,11
2025-06-12 08:11:34,2025-06-12 08:11:33,2025-06-12 08:11:34,867488061407846,35463.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14003.0,0.0,-,1.0,0.0,22,12.0,-,1.0,35.2,136.0,757.0,-12.095397,-45.778503,724.0,2.0,937b,077ab28d,1.2,1403.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,552,79,1.0,Não,2,11
2025-06-12 08:11:39,2025-06-12 08:11:38,2025-06-12 08:11:39,867488061407846,35464.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14131.0,0.0,-,1.0,0.0,22,12.0,-,1.0,30.2,171.0,757.0,-12.095721,-45.778274,724.0,2.0,937b,077ab28d,1.2,1403.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,553,80,1.0,Não,2,11
2025-06-12 08:11:47,2025-06-12 08:11:46,2025-06-12 08:11:47,867488061407846,35465.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13647.0,0.0,-,1.0,0.0,22,12.0,-,1.0,20.1,226.0,757.0,-12.096293,-45.778257,724.0,2.0,937b,077ab28d,1.3,1403.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,554,81,1.0,Não,2,11
2025-06-12 08:11:50,2025-06-12 08:11:49,2025-06-12 08:11:50,867488061407846,35466.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13711.0,0.0,-,1.0,0.0,22,12.0,-,1.0,29.4,260.0,757.0,-12.096347,-45.778429,724.0,2.0,937b,077ab28d,1.3,1403.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,555,82,1.0,Não,2,11
2025-06-12 08:12:10,2025-06-12 08:12:08,2025-06-12 08:12:08,867488061407846,35467.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13724.0,0.0,-,1.0,0.0,22,12.0,-,1.0,0.0,260.0,756.0,-12.096459,-45.779464,724.0,2.0,937b,077ad30b,1.4,1404.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,556,83,2.0,Não,2,10
2025-06-12 08:12:38,2025-06-12 08:12:37,2025-06-12 08:12:37,867488061407846,35470.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13914.0,0.0,0000,1.0,0.0,21,12.0,-,1.0,0.0,260.0,756.0,-12.096459,-45.779464,724.0,2.0,937b,077ad30d,1.4,1404.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,558,84,1.0,Não,2,
2025-06-12 08:12:43,2025-06-12 08:12:42,2025-06-12 08:12:43,867488061407846,35471.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,14009.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,0.0,260.0,756.0,-12.096459,-45.779464,724.0,2.0,937b,077ad30d,1.4,1404.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,559,85,1.0,Não,2,
2025-06-12 08:13:20,2025-06-12 08:13:19,2025-06-12 08:13:20,867488061407846,35472.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,14023.0,0.0,0000,1.0,0.0,21,12.0,-,1.0,0.0,260.0,756.0,-12.096459,-45.779464,724.0,2.0,937b,077ad30d,1.4,1404.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,560,86,1.0,Não,2,
2025-06-12 08:13:24,2025-06-12 08:13:23,2025-06-12 08:13:23,867488061407846,35473.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13967.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,0.0,260.0,756.0,-12.096459,-45.779464,724.0,2.0,937b,077ad30d,1.4,1404.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,561,87,1.0,Não,2,
2025-06-12 08:15:04,2025-06-12 08:15:03,2025-06-12 08:15:03,867488061407846,35476.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13955.0,0.0,0000,1.0,0.0,21,12.0,-,1.0,0.0,260.0,756.0,-12.096459,-45.779464,724.0,2.0,937b,077ad30d,1.4,1404.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,563,88,1.0,Não,2,
2025-06-12 08:15:09,2025-06-12 08:15:08,2025-06-12 08:15:08,867488061407846,35477.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13955.0,0.0,-,1.0,0.0,21,12.0,-,1.0,0.0,260.0,756.0,-12.096459,-45.779464,724.0,2.0,937b,077ad30d,1.4,1404.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,10.0,,564,89,1.0,Não,2,10
2025-06-12 08:16:37,2025-06-12 08:16:36,2025-06-12 08:16:36,867488061407846,35480.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13990.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,0.0,260.0,756.0,-12.096459,-45.779464,724.0,2.0,937b,077ad30d,1.4,1404.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,566,90,1.0,Não,2,
2025-06-12 08:17:01,2025-06-12 08:17:00,2025-06-12 08:17:01,867488061407846,35481.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14034.0,0.0,-,1.0,0.0,22,12.0,-,1.0,10.8,304.0,759.0,-12.096523,-45.779994,724.0,2.0,937b,077ad30d,1.5,1404.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,567,91,1.0,Não,2,11
2025-06-12 08:17:03,2025-06-12 08:17:02,2025-06-12 08:17:03,867488061407846,35482.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14034.0,0.0,-,1.0,0.0,22,12.0,-,1.0,17.6,338.0,759.0,-12.096461,-45.780032,724.0,2.0,937b,077ad30d,1.5,1404.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,568,92,1.0,Não,2,11
2025-06-12 08:17:19,2025-06-12 08:17:18,2025-06-12 08:17:19,867488061407846,35483.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13936.0,0.0,-,1.0,0.0,22,12.0,-,1.0,3.5,9.0,760.0,-12.095539,-45.780143,724.0,2.0,937b,077ad30d,1.6,1404.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,569,93,1.0,Não,2,11
2025-06-12 08:17:25,2025-06-12 08:17:24,2025-06-12 08:17:25,867488061407846,35484.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14036.0,0.0,-,1.0,0.0,22,12.0,-,1.0,11.4,50.0,760.0,-12.095487,-45.780111,724.0,2.0,937b,077ad30d,1.6,1404.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,570,94,1.0,Não,2,11
2025-06-12 08:17:28,2025-06-12 08:17:27,2025-06-12 08:17:28,867488061407846,35485.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14036.0,0.0,-,1.0,0.0,22,12.0,-,1.0,18.4,82.0,759.0,-12.095457,-45.779987,724.0,2.0,937b,077ad30d,1.6,1404.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,571,95,1.0,Não,2,11
2025-06-12 08:17:44,2025-06-12 08:17:43,2025-06-12 08:17:44,867488061407846,35486.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13615.0,0.0,-,1.0,0.0,22,12.0,-,1.0,32.2,116.0,759.0,-12.095359,-45.778572,724.0,2.0,937b,077ab28d,1.8,1404.3,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,572,96,1.0,Não,2,11
2025-06-12 08:17:50,2025-06-12 08:17:49,2025-06-12 08:17:50,867488061407846,35487.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13003.0,0.0,-,1.0,0.0,22,12.0,-,1.0,36.1,79.0,760.0,-12.095496,-45.778047,724.0,2.0,937b,077ad20f,1.8,1404.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,573,97,1.0,Não,2,11
2025-06-12 08:17:54,2025-06-12 08:17:53,2025-06-12 08:17:54,867488061407846,35488.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14053.0,0.0,-,1.0,0.0,22,12.0,-,1.0,39.6,47.0,761.0,-12.095296,-45.777723,724.0,2.0,937b,077ad20f,1.9,1404.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,574,98,1.0,Não,2,11
2025-06-12 08:17:59,2025-06-12 08:17:58,2025-06-12 08:17:59,867488061407846,35489.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12972.0,0.0,-,1.0,0.0,22,12.0,-,1.0,41.0,81.0,762.0,-12.095091,-45.777283,724.0,2.0,937b,077ad20f,1.9,1404.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,575,99,1.0,Não,2,11
2025-06-12 08:18:09,2025-06-12 08:18:08,2025-06-12 08:18:08,867488061407846,35490.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12972.0,0.0,-,1.0,0.0,22,12.0,-,1.0,52.5,82.0,764.0,-12.094943,-45.776176,724.0,2.0,937b,077ab28d,2.0,1404.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,10.0,,576,100,1.0,Não,2,10
2025-06-12 08:21:09,2025-06-12 08:21:08,2025-06-12 08:21:08,867488061407846,35495.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12978.0,0.0,-,1.0,0.0,22,12.0,-,1.0,60.8,82.0,770.0,-12.091453,-45.749714,724.0,2.0,937b,077ad212,5.0,1407.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,10.0,,579,101,1.0,Não,2,10
2025-06-12 08:24:10,2025-06-12 08:24:08,2025-06-12 08:24:07,867488061407846,35498.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12986.0,0.0,-,1.0,0.0,22,12.0,-,1.0,60.2,83.0,746.0,-12.087779,-45.721675,724.0,2.0,937b,077ad20e,8.0,1410.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,10.0,,581,102,2.0,Não,2,10
2025-06-12 08:26:07,2025-06-12 08:26:06,2025-06-12 08:26:07,867488061407846,35501.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14102.0,0.0,-,1.0,0.0,22,12.0,-,1.0,27.2,113.0,767.0,-12.086293,-45.709613,724.0,2.0,937b,077ad20e,9.3,1411.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,583,103,1.0,Não,2,11
2025-06-12 08:26:30,2025-06-12 08:26:13,2025-06-12 08:26:14,867488061407846,35502.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14016.0,0.0,-,1.0,0.0,22,12.0,-,1.0,33.2,81.0,766.0,-12.086415,-45.709099,724.0,2.0,937b,077ad20e,9.4,1412.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,584,104,17.0,Não,2,11
2025-06-12 08:26:30,2025-06-12 08:26:16,2025-06-12 08:26:17,867488061407846,35503.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14016.0,0.0,-,1.0,0.0,22,12.0,-,1.0,30.0,47.0,766.0,-12.086306,-45.70889,724.0,2.0,937b,077ad20e,9.4,1412.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,586,105,14.0,Não,2,11
2025-06-12 08:26:31,2025-06-12 08:26:20,2025-06-12 08:26:21,867488061407846,35504.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14016.0,0.0,-,1.0,0.0,22,12.0,-,1.0,29.7,16.0,766.0,-12.086052,-45.708746,724.0,2.0,937b,077ad20e,9.5,1412.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,587,106,11.0,Não,2,11
2025-06-12 08:26:31,2025-06-12 08:26:23,2025-06-12 08:26:24,867488061407846,35505.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14016.0,0.0,-,1.0,0.0,22,12.0,-,1.0,31.0,345.0,765.0,-12.085823,-45.708752,724.0,2.0,937b,077ad20e,9.5,1412.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,588,107,8.0,Não,2,11
2025-06-12 08:26:32,2025-06-12 08:26:27,2025-06-12 08:26:28,867488061407846,35508.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14016.0,0.0,-,1.0,0.0,22,12.0,-,1.0,30.3,309.0,765.0,-12.085576,-45.708925,724.0,2.0,937b,077ad20e,9.5,1412.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,589,108,5.0,Não,2,11
2025-06-12 08:26:32,2025-06-12 08:26:31,2025-06-12 08:26:32,867488061407846,35509.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14016.0,0.0,-,1.0,0.0,22,12.0,-,1.0,30.2,272.0,766.0,-12.085483,-45.709216,724.0,2.0,937b,077fff16,9.6,1412.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,590,109,1.0,Não,2,11
2025-06-12 08:26:36,2025-06-12 08:26:35,2025-06-12 08:26:36,867488061407846,35510.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14016.0,0.0,-,1.0,0.0,22,12.0,-,1.0,30.9,236.0,766.0,-12.08558,-45.709506,724.0,2.0,937b,077fff15,9.6,1412.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,591,110,1.0,Não,2,11
2025-06-12 08:26:51,2025-06-12 08:26:50,2025-06-12 08:26:51,867488061407846,35511.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13984.0,0.0,-,1.0,0.0,22,12.0,-,1.0,16.3,266.0,767.0,-12.08589,-45.710298,724.0,2.0,937b,077fff15,9.7,1412.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,592,111,1.0,Não,2,11
2025-06-12 08:27:09,2025-06-12 08:27:08,2025-06-12 08:27:08,867488061407846,35512.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14039.0,0.0,-,1.0,0.0,22,12.0,-,1.0,8.6,257.0,769.0,-12.085983,-45.710991,724.0,2.0,937b,077fff15,9.8,1412.3,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,10.0,,593,112,1.0,Não,2,10
2025-06-12 08:27:25,2025-06-12 08:27:24,2025-06-12 08:27:25,867488061407846,35513.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13893.0,0.0,-,1.0,0.0,22,12.0,-,1.0,4.8,293.0,771.0,-12.086054,-45.71155,724.0,2.0,937b,077fff17,9.8,1412.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,594,113,1.0,Não,2,11
2025-06-12 08:27:36,2025-06-12 08:27:35,2025-06-12 08:27:36,867488061407846,35514.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13980.0,0.0,-,1.0,0.0,22,12.0,-,1.0,5.7,254.0,771.0,-12.086049,-45.711565,724.0,2.0,937b,077fff17,9.8,1412.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,595,114,1.0,Não,2,11
2025-06-12 08:27:40,2025-06-12 08:27:39,2025-06-12 08:27:40,867488061407846,35515.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14003.0,0.0,-,1.0,0.0,22,12.0,-,1.0,9.3,293.0,771.0,-12.086051,-45.711674,724.0,2.0,937b,077fff17,9.8,1412.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,596,115,1.0,Não,2,11
